scores,avg_score
-38.6177191881955,-38.45174158085
-39.0103162702901,-38.4557983539366
-38.4585576597523,-38.4587339940156
-38.7452972565875,-38.4564333536061
-38.1719651944448,-38.465376691032
-38.3683792007502,-38.4607261870428
-38.839994505874,-38.4629592768184
-38.5465426704694,-38.4709180559529
-38.4320391169234,-38.4704756591628
-38.9534938046539,-38.4716125474931
-38.9626956286906,-38.4767289848055
-38.7232490778272,-38.4855112949698
-38.2588644663902,-38.492586635643
-38.6528168635452,-38.4911452083281
-38.2573157708432,-38.4924257700417
-38.5691945825022,-38.4932756388574
-38.1743795931244,-38.4927429910705
-38.5654264307811,-38.4921083523904
-38.1893167663808,-38.4988494110632
-39.3937728843725,-38.4974612759341
-38.776320788611,-38.506319443872
-38.5668033850012,-38.5108545948449
-38.7021228013971,-38.5136330616029
-38.4140323249346,-38.5128088806419
-38.5701128987281,-38.5162554836775
-38.7677798192865,-38.5146841310191
-39.0745413190313,-38.52187583501
-38.518872672671,-38.5258705944523
-38.6499545847209,-38.5252067848494
-39.369309110873,-38.5321764365083
-38.9025440184961,-38.5394282779975
-38.624359011753,-38.5436962833318
-38.4918859022991,-38.5462803129442
-38.6454188348814,-38.5439256210011
-39.0783091394833,-38.5470654474803
-38.5436742684132,-38.5563433453287
-38.5837185793084,-38.5571279439495
-38.1435996180447,-38.5575132303378
-38.3599104886862,-38.5546107526334
-38.7566781779738,-38.5485160723943
-38.5949966753441,-38.5518464436619
-38.6216287883642,-38.5575826903269
-39.1084473565458,-38.5575927549845
-38.8892972314199,-38.561745636248
-38.3873683759244,-38.5642458689269
-38.8011596687781,-38.5630282176794
-38.574031591951,-38.5661737741079
-38.4485338213675,-38.5702816963297
-38.6975305389119,-38.568677568504
-39.2352012379598,-38.5732851310455
-38.7371451352633,-38.5821051654015
-38.5566801833396,-38.5853784435509
-38.9619211261534,-38.5827560119113
-38.2460606411888,-38.5882937105073
-38.9163274224977,-38.5880036062183
-38.9090369999991,-38.5989998775078
-38.5464166493972,-38.6038785740541
-38.9054709648939,-38.6007469124019
-38.6896695457764,-38.6069005917838
-38.8005884976285,-38.6098666962597
-38.8322678827453,-38.6117281787236
-39.1225449968379,-38.6191905977106
-38.8701469281966,-38.6282050731776
-38.3936341143378,-38.6357273159218
-38.3646219659909,-38.6370768835882
-38.6221102511577,-38.6379192855566
-38.5926120411695,-38.6417159811745
-38.5698205385356,-38.6435801186977
-38.7361250910374,-38.6397858487019
-38.911683294002,-38.6388144893164
-38.362428693245,-38.6470056021617
-39.1489611346246,-38.6455124150528
-38.68058291345,-38.649879011149
-38.8320322224759,-38.6529562458735
-38.9294083581585,-38.6550127304706
-38.573777216915,-38.6561501992504
-39.0086637345551,-38.6538565700413
-38.7501578852434,-38.6631122437454
-38.774489804079,-38.6659606817234
-38.8441020498865,-38.6654405298463
-39.1832933580616,-38.6681759861587
-39.1617039938452,-38.6763829245826
-38.7551578689641,-38.6802181865045
-39.1482438353471,-38.6838503701944
-38.7748746166932,-38.683550033118
-38.5265385691328,-38.6868868688613
-38.9831154285512,-38.6885581287005
-38.7150236554364,-38.6905463428613
-38.7922755650055,-38.6912625921336
-38.6543760996569,-38.6945503968142
-38.9093373744705,-38.6929388615089
-39.1589392914178,-38.697845061939
-38.2609432931289,-38.6986439534629
-38.433530578556,-38.702944986297
-38.6696555639712,-38.7015105112149
-38.6739517391854,-38.7034480689599
-38.8092125004435,-38.7009225115428
-38.8197031238835,-38.7056546159268
-38.5565831418848,-38.7093312921689
-39.0102991151175,-38.7080411407797
-38.8232144947696,-38.7097572695909
-38.7825819026058,-38.7118122226567
-38.4790755062333,-38.7095348789798
-38.4866470105715,-38.7097400574446
-38.4961843748362,-38.7071535549845
-38.3899715890054,-38.7103957467884
-38.7616665748416,-38.7106116706709
-38.9036221781624,-38.7098283913606
-38.4197101496977,-38.7133991864376
-39.1793976525586,-38.7132758967653
-38.5099241805814,-38.7155349352443
-38.5586040980469,-38.7110072207633
-39.6845264649138,-38.7093607709655
-38.8732249817159,-38.7236173909507
-38.8006475713239,-38.7258214721324
-39.2973794944386,-38.7312547901372
-38.6354995034536,-38.7385366392566
-38.9016117008051,-38.7431478383599
-38.4611946848964,-38.7465096910601
-39.0126065888927,-38.7492284702452
-38.5898483316209,-38.7454168072904
-39.0795487194379,-38.7435520827205
-38.139745175179,-38.7486795360649
-39.0138746263185,-38.7430557598027
-38.7859533513381,-38.7490541828166
-38.8608372534512,-38.7512125873427
-38.9735215655482,-38.7521431616843
-38.8303177657212,-38.7511329641495
-38.5920609658958,-38.75424741508
-38.7065316390096,-38.7536684788917
-38.7506643497811,-38.7470407041731
-39.3190082648043,-38.745521907486
-38.5609497768433,-38.7524684000165
-38.7983307910709,-38.7531590387619
-39.4758701665265,-38.7546881583238
-39.1749462146788,-38.7586637685942
-38.942859307056,-38.7649764880569
-38.4246662433191,-38.7685678953344
-39.3405865269836,-38.7713785615871
-38.8358785393798,-38.7811853219701
-38.8249400614452,-38.7819773255842
-38.8288657667692,-38.7842767594452
-38.3438750083216,-38.7863491292292
-39.2569612983476,-38.778703405747
-39.0817526205828,-38.7823800464162
-39.0978774590675,-38.7893238888628
-38.6334477955019,-38.7922910667657
-38.4838485277994,-38.7928852288012
-38.9711839448883,-38.7932383758656
-39.0014353119305,-38.7959749099253
-39.0351360620138,-38.793637250665
-39.0902663209112,-38.7966171599325
-39.1939959530827,-38.8019530213082
-39.0492106011293,-38.8042737695775
-39.2523692273975,-38.8123052691769
-38.7613436797782,-38.8156656872259
-39.6034573528604,-38.8141887540237
-39.0648961290489,-38.8247591610584
-39.0549580036072,-38.8263534126999
-39.1627749334584,-38.8300062972782
-38.592427250242,-38.8336281616365
-39.4663960605855,-38.8312297553115
-39.0152963371434,-38.834668265949
-39.3763685646997,-38.8361197600384
-39.3047863280698,-38.845947104542
-39.2939471167071,-38.8553487481628
-38.9176277132976,-38.8620671168183
-38.4455036302885,-38.8653172735396
-39.7571385172921,-38.8640741044571
-39.4362000331923,-38.8742842387197
-39.0007091391609,-38.8795294061116
-39.2411264971236,-38.8859122105708
-39.0974044889402,-38.8868338641957
-39.4053653964672,-38.8910020799507
-39.4903235905243,-38.8967354116906
-39.1865962252809,-38.9023445640142
-39.126317981756,-38.9084727540979
-39.7954611919718,-38.9096492965699
-39.2319624281446,-38.9201023296372
-39.2861236711468,-38.9246770558778
-38.5584228770456,-38.9290972720904
-38.9020588839998,-38.9228485672803
-39.2982863390754,-38.9202521161818
-39.5745942171982,-38.9256834008829
-39.819213154069,-38.9299469047014
-38.8467049579019,-38.9403902900752
-39.0918489092034,-38.9435919539629
-38.7635606859589,-38.9446792887694
-39.2456237133827,-38.9451646590746
-39.4848681954247,-38.9496981405584
-38.9568261651137,-38.9580030615161
-38.8796578492821,-38.9584779494225
-38.9322561571131,-38.9556851350012
-39.5107440219252,-38.962398263641
-39.4983910096308,-38.9731703980747
-39.2900669697907,-38.9814577525313
-39.6329856245372,-38.9876189048373
-38.8756945830458,-38.9958566360783
-39.2832849686521,-38.9964165506699
-38.9515293977512,-39.0036835689376
-39.1747095379748,-39.0030958717639
-39.5748964553562,-39.006610822196
-39.13565313744,-39.0145339677235
-38.969567354224,-39.0210997440355
-39.255891612467,-39.0259289474721
-39.7152334809495,-39.0335260198484
-39.33336729419,-39.0467786387678
-39.4102671426512,-39.0524956459613
-39.4282832709266,-39.0575620956062
-39.2807676833014,-39.0676478268185
-39.3639477805072,-39.0686615271259
-39.6488248917428,-39.0772017631251
-39.3477854969648,-39.0881039710621
-39.2528239485936,-39.0847365613826
-39.4694926894388,-39.0885325510514
-39.4599254025925,-39.0952210022325
-39.408388967833,-39.0968464613141
-39.3295534445008,-39.1045753559579
-39.1648779827403,-39.1088547733948
-39.6500908506312,-39.1158916063733
-39.5275542063522,-39.1222664489907
-39.0518352378433,-39.131643507738
-39.2574881160301,-39.131366372922
-39.1548648030809,-39.1425438023305
-39.4252104890465,-39.1439537040982
-39.690294115591,-39.1503462754752
-39.1944962976945,-39.1586408440966
-38.9067605914339,-39.1608505914181
-39.049791201032,-39.1616150196752
-39.2634810095937,-39.1661923220266
-39.8827580248051,-39.1717618157324
-38.6334229903018,-39.1830827524827
-39.0611048802563,-39.1762268997377
-38.9770302683958,-39.1812284507718
-38.9893044978036,-39.183015445545
-38.8052659565359,-39.1781497888578
-39.2465924645413,-39.1744529862764
-39.5765358404753,-39.1774903178512
-39.5624105042574,-39.1890090138228
-39.5139501799309,-39.1912272535955
-39.8893073484522,-39.198007970001
-39.8231055724884,-39.2086516428711
-38.6499347363044,-39.2185940409283
-39.2614055929527,-39.2216546382081
-38.9516406516806,-39.2216990811542
-39.2519085283289,-39.2203979614652
-39.4556872128355,-39.2219382721578
-39.2396104327115,-39.2301606663311
-38.8186739756073,-39.2377182853802
-39.0689014135958,-39.2361931856874
-38.8003448066611,-39.2368678467041
-39.8932375481325,-39.2345199341506
-39.722349299724,-39.2425496464228
-38.734026104786,-39.2478331798892
-39.401904431287,-39.2446813349258
-39.0747261863939,-39.2461766869646
-39.6450514078605,-39.2493105120308
-39.3196183103166,-39.2497264525808
-39.1999234877558,-39.2522736743935
-38.9416310355149,-39.253723329235
-39.3156323844609,-39.2515118902555
-39.749372536112,-39.2587439415977
-38.9097067303286,-39.261573706353
-39.3819311698712,-39.2605178102848
-38.8968485869057,-39.2605734363365
-39.3580725958907,-39.2564940589249
-39.3290047612269,-39.2571353137167
-39.4932362990046,-39.261249084196
-39.2980358393399,-39.2717264108832
-38.8262922685294,-39.2671353841037
-38.8222082742798,-39.261036306457
-38.9324071566845,-39.2592512978082
-39.0966440369754,-39.2561641044038
-39.3212212917086,-39.2561564998842
-39.9226477577912,-39.2553150588366
-39.5375139917461,-39.2596383005093
-39.323217360371,-39.2631474781739
-39.6630032690508,-39.2651164719601
-39.1479688846854,-39.2637918927309
-39.3402420192142,-39.2629519572963
-39.6584625651692,-39.263493140777
-38.9573003529143,-39.2744935376582
-39.4588139388477,-39.2750459523473
-39.1592847947906,-39.2766512283451
-38.898576257487,-39.272498134121
-39.5822967095615,-39.2632917651552
-39.0567066729844,-39.2706476826718
-38.964472617598,-39.2702962603096
-39.6608648838152,-39.272305379626
-39.4525316275368,-39.2764577913303
-39.2990255544341,-39.2761344256514
-39.4358088647284,-39.2795564195446
-39.367724373066,-39.2851179296991
-39.1795919400999,-39.2894726118586
-39.6442104816055,-39.2861610910403
-38.9785895640452,-39.2876192857601
-38.9009975467288,-39.2845045117026
-39.1739327918422,-39.2771846309246
-39.5272481487614,-39.2801670130125
-39.7001911528281,-39.2826066448136
-39.7388981043239,-39.2900932623644
-39.3007297912735,-39.2957351480279
-39.4845943248449,-39.292993481387
-39.8337936290939,-39.2964828932611
-38.872052500784,-39.3051251560098
-38.7297999871367,-39.301286764893
-39.6641159915984,-39.2914324299548
-39.0033584856407,-39.2947399169289
-39.7765242441871,-39.2906708303588
-39.5023694063222,-39.2941532400914
-39.2964390414184,-39.2963692573216
-39.6412137203768,-39.2956941699307
-39.2854425864974,-39.2956180582171
-39.2288838371394,-39.2949946291124
-39.5949906000207,-39.2947552279979
-39.0871356532714,-39.2960102071037
-39.4079039896759,-39.2922823096105
-39.5994440030933,-39.2922774598289
-39.1458451985631,-39.2949763654148
-39.6914225531501,-39.2947860375731
-39.5849909231186,-39.2951993545982
-39.6308096354591,-39.2957737217659
-39.5868073245183,-39.3015634657421
-39.431914498634,-39.304856657827
-38.8447475230413,-39.3076271547825
-38.8021714236958,-39.3018225251224
-39.1345207280891,-39.2929412982035
-38.9214759529311,-39.2923415425074
-38.9362922559629,-39.2924886961224
-39.0318553528774,-39.2913537066717
-39.0898360588825,-39.2890374501045
-39.4816816668053,-39.2811082304453
-36.0551918404778,-39.2895908172103
-37.0559907317363,-39.2595316868126
-36.5566677211508,-39.240321291446
-36.7445803855281,-39.2159949236794
-36.9563967281765,-39.1953880679694
-36.7674117050016,-39.1724861106057
-36.8424908376826,-39.144394869251
-37.1269137414377,-39.1171956725852
-36.4965960665047,-39.0933253082003
-36.6331325447861,-39.0593981953808
-37.4482057923189,-39.0274984651038
-35.7812575384429,-39.0154811756639
-36.8749259205344,-38.9806796951188
-36.5875478669923,-38.9599125478074
-36.7688315764121,-38.933268941194
-36.4192566089377,-38.9064003848298
-36.6667064950307,-38.878196846592
-36.9675829375198,-38.8566771717863
-36.950606049196,-38.8356639870255
-36.3821216732566,-38.8171665994509
-36.9238747909567,-38.7820554407021
-36.6729215703761,-38.7540706956144
-36.5210656122835,-38.7334596502703
-36.5141565995594,-38.7046512620803
-36.265253477523,-38.679045566212
-36.6634310858785,-38.6452475869086
-36.7111511529639,-38.6186857146642
-36.63578161418,-38.5937979913163
-36.4882465197929,-38.5707394971029
-36.5131444206405,-38.5424656384563
-36.8342997320648,-38.5101033573015
-36.5241070682634,-38.4893492873189
-35.951359199198,-38.4607710463028
-36.4264369664011,-38.4313161524257
-36.3228508681964,-38.4019997961308
-36.6889081683705,-38.3719382572005
-36.5803559108818,-38.3438949758942
-35.8696277170317,-38.3167181766096
-36.4756663971046,-38.2871515310946
-36.1461791580062,-38.2636861123229
-36.4214104655205,-38.2358238323361
-36.2728315583503,-38.2090714966216
-36.3929376578149,-38.178587599288
-35.810466560696,-38.1432904982882
-36.1988778747732,-38.1060200239777
-36.8146118457052,-38.0747766291217
-36.9000517145446,-38.0462927148883
-36.2311434925545,-38.0238135431869
-36.3182792303247,-37.9927225579203
-36.3299822054536,-37.9593207245718
-36.1954814678864,-37.9330475430972
-36.220591518194,-37.9004142183876
-35.9976201422509,-37.8710272856217
-35.96906657687,-37.8420177244693
-35.9627985150087,-37.8058854231424
-36.2998884854898,-37.7749463415626
-36.1729196664509,-37.7483005002415
-36.4120051795985,-37.7134210480679
-36.3292649856565,-37.6830157835885
-36.0701041162327,-37.6533181779007
-36.1694518549097,-37.6196611304158
-36.4437356649055,-37.5876784052342
-36.4808946111049,-37.5603198424823
-36.3649259595719,-37.5286866837773
-36.5232122420466,-37.5025500477325
-36.6953891058152,-37.4787721946857
-36.5150866487214,-37.4539867578254
-36.2864367695446,-37.423865142825
-36.8688522669512,-37.3897275989922
-36.3622453241079,-37.3610271406185
-36.2624884868151,-37.3316422959468
-36.6190564458193,-37.2994212375665
-36.0415457344549,-37.2672738657338
-36.0852776035833,-37.2389687980705
-35.957949827752,-37.2125235742349
-36.1778482867204,-37.1754619125965
-36.2287942445806,-37.1472068106073
-36.1294764669569,-37.1117295106112
-36.3882666683933,-37.0780005812176
-36.2500930658747,-37.0489188574873
-35.7850937931644,-37.0150076509423
-36.2541598771196,-36.980004163009
-36.6429434220351,-36.9502569234088
-36.078085137057,-36.9207364516289
-36.721231281138,-36.8906459464668
-36.3478005017767,-36.8637792193814
-36.1817280646848,-36.8312627843682
-36.2999580313467,-36.8016216130294
-36.0247445548904,-36.7677069678114
-36.3419845820318,-36.7321045041291
-36.2945809544409,-36.6992162535948
-36.0501334097254,-36.6662939898941
-36.5903657672021,-36.632476179005
-36.2997350252009,-36.6099323614466
-36.2157380796446,-36.5849079974616
-36.0862535741161,-36.5557201709772
-36.2763315997996,-36.527367947189
-36.3263374775577,-36.5007683406274
-36.4344994816973,-36.4737131618742
-36.2853867814915,-36.4471597961024
-35.977707936861,-36.4151968472492
-36.2734648805617,-36.4144220082131
-36.2794059372186,-36.4065967497013
-36.1272803548971,-36.403824131862
-36.0746337121471,-36.3976511315557
-36.4986511251866,-36.3888335013954
-36.2125617782661,-36.3861458955972
-36.3444657660313,-36.3798466050031
-36.1603517333217,-36.372022125249
-35.9762742266232,-36.3686596819172
-36.3433403241925,-36.3620910987355
-35.9114012560397,-36.3510424440543
-35.692862233915,-36.3523438812303
-35.8011754121759,-36.3405232443641
-36.1067805340661,-36.3326595198159
-36.2691294601582,-36.3260390093924
-36.2074170057017,-36.3245377379046
-36.2393473801766,-36.3199448430114
-36.2720275726376,-36.3126624874379
-36.2614144376804,-36.3058767026723
-36.0222713618037,-36.3046696303166
-36.0106062704825,-36.295653596025
-36.2505856775741,-36.2890304430261
-36.0947729684974,-36.286325643679
-36.0567406829623,-36.2821318073684
-35.9161147134561,-36.2800466794228
-35.8703102877318,-36.2725735156986
-36.1366400874207,-36.2641651070462
-35.9882326430232,-36.2591736917786
-36.1255240736565,-36.2541735530109
-36.0612631687542,-36.2502973495411
-36.1817742608302,-36.242566983908
-35.9906590043368,-36.2391436558337
-35.9447223040509,-36.2395366538851
-36.3629462933216,-36.2347195072616
-36.1492650917406,-36.2351204615128
-36.2227146233755,-36.2297240307465
-36.0264304890251,-36.2261476178715
-36.0405739382662,-36.2277156455914
-36.0372447116903,-36.223364721003
-36.0611430928167,-36.2222753765398
-36.310484152157,-36.2186727028128
-35.8047342785855,-36.2190492287509
-36.2377482326925,-36.2131671949586
-35.9835297529819,-36.2174400116785
-36.2048655903271,-36.2152865304606
-35.9296239832515,-36.2091890679068
-36.0946830793594,-36.1994847905939
-35.9188098885806,-36.198120186462
-35.6279078851463,-36.1941254930445
-35.9716108306884,-36.1871047498415
-36.2962266762556,-36.1848660434695
-36.1980552261642,-36.1856223950501
-36.1659873451881,-36.1876267458892
-35.6497408189551,-36.1895959535724
-35.8476421745485,-36.1864653766119
-35.8992981552426,-36.1819429135025
-36.4415914187744,-36.1792066983904
-36.2628228121696,-36.1795025607821
-36.1315594032358,-36.1788381390473
-36.4216858176422,-36.1794526919173
-36.082041035669,-36.1819750315446
-35.865878469812,-36.1783580852523
-36.0622667696494,-36.1722079238393
-35.9429638345874,-36.1691813319401
-36.07596225361,-36.1633788478655
-36.3820121856384,-36.1571845793434
-36.1780788857752,-36.1558538347126
-35.55986509753,-36.1547702558749
-35.9821599611507,-36.1416803841807
-36.0119238434134,-36.1378795305511
-35.9081092323171,-36.1353738841171
-35.9613406631162,-36.1282644119821
-35.8264680546891,-36.1274623612687
-35.986745332241,-36.1248742657798
-35.9396568763471,-36.1251622208247
-35.7426048740156,-36.1227803067209
-36.0543378301551,-36.1179184130153
-36.1558542051128,-36.1171670266473
-35.9246063257185,-36.1148429020145
-35.8929709481085,-36.1115880346129
-36.097718563635,-36.1126668061623
-36.3385686209516,-36.1111023930275
-36.0743418053067,-36.1080586450167
-35.9699641922231,-36.1080212116992
-36.1904403525206,-36.10050854081
-36.0962264522285,-36.0989349393174
-35.7883864002256,-36.0980799231929
-35.898128490282,-36.0929642068817
-36.3623865504878,-36.0916980462356
-35.7651742904971,-36.0919020659202
-36.0719164053602,-36.0866079992807
-36.1139332663845,-36.0868258292371
-35.8802361281773,-36.0820615042289
-35.8783397221834,-36.0778665152586
-36.1842963231832,-36.074492531684
-36.1506478590801,-36.0754729591747
-36.0018277374456,-36.0742161217675
-36.0265222655767,-36.0709710243664
-35.9757521912076,-36.0668912522052
-36.332175082153,-36.0637949063023
-35.8666127874254,-36.0673395777553
-35.799556861649,-36.0632710568239
-36.214362701352,-36.0584725660682
-36.1360373005631,-36.0593433895327
-36.0049207226569,-36.0599574254169
-36.0840153399177,-36.0550201213916
-35.8292243857223,-36.0537346570081
-35.7957097698615,-36.048582243205
-36.0944438419399,-36.0449358235704
-36.2202548466541,-36.0461175197236
-36.2905351495107,-36.0448866649482
-36.1466291870865,-36.0486780038829
-36.0463149858634,-36.0532156734146
-36.0421615194309,-36.0556670691515
-36.1248123725236,-36.0550208790052
-35.8428841585993,-36.0535777081288
-36.3926365854065,-36.0499323796578
-35.8432616687157,-36.0514652717101
-35.6296692186398,-36.0471776126709
-35.5283589491976,-36.0408601604805
-35.7118811935748,-36.0359210363544
-35.3166842894905,-36.0329337855853
-35.2074671097837,-36.0235947717045
-35.5849789629289,-36.0147217131174
-35.4547855120301,-36.010004095917
-35.1937970682765,-36.0053908039028
-35.208209853552,-35.9986256717082
-35.3735553426196,-35.9893413693695
-34.8933128175693,-35.9831945963655
-35.0455944079188,-35.9708724838046
-35.1754078111614,-35.9607157961963
-35.2631960277755,-35.9506521316996
-35.504801005948,-35.943377501934
-35.0454786836363,-35.9389782889529
-35.1710950443373,-35.9258036128561
-35.2962967465195,-35.916021912382
-35.5157472681207,-35.9067577336135
-35.031385657818,-35.9016509014045
-35.003185965895,-35.8915590186
-34.9172673111969,-35.881218431142
-35.3589118326252,-35.8697796733258
-35.1602586799412,-35.8602639501305
-34.8913615402328,-35.8538191941441
-34.9560365359309,-35.8403553272195
-34.964935839264,-35.830080395049
-35.0797513315545,-35.8176810975383
-35.0150522853653,-35.8091823710213
-35.267047753585,-35.7983860630814
-35.0517896517247,-35.7918684417315
-34.9842441420239,-35.7861072593972
-34.9223393703939,-35.7762335925106
-35.3695132334358,-35.762494719452
-34.6628161511876,-35.7542092995247
-34.9657454322228,-35.7391775875847
-35.3251615028719,-35.7323376337174
-35.0293499631043,-35.7271128270006
-35.5282380489614,-35.7184133450792
-34.991813271435,-35.7092798113811
-35.7735410737908,-35.6965697159737
-35.1968948890227,-35.6929895326793
-35.1214882861567,-35.6807416233931
-35.9435844740349,-35.671136095898
-35.5993358718207,-35.6719131559402
-35.9878717855319,-35.6672838469619
-35.2631151212005,-35.6677329264714
-35.1242029484623,-35.6596044551473
-35.2846178503922,-35.6470263627755
-34.9255889770402,-35.6380917524217
-35.1293423519949,-35.6317489912168
-35.2975582667382,-35.6232208151252
-35.1354499747332,-35.6160771593585
-35.0109948150568,-35.6083505667826
-34.7246082358078,-35.598847108302
-35.5715642747139,-35.5878285101132
-34.9718242708186,-35.5836766995379
-34.6474669030819,-35.5739983734827
-35.0040026080158,-35.5630469937733
-35.0288072275368,-35.5525436415519
-34.6502152006113,-35.5412731717762
-34.7419360782143,-35.5285292605251
-35.1641675564695,-35.5170189118261
-35.0116466728442,-35.5076834017545
-35.0943038615985,-35.4944141822734
-34.8072425817707,-35.4846138028363
-34.7192157669633,-35.4729865867318
-34.6075647551014,-35.4582743408762
-34.8737898412935,-35.443387723905
-34.6446444823756,-35.4342417583157
-34.9623682438146,-35.4217069182366
-34.7645284074548,-35.4077067351699
-35.0119087784607,-35.3977002763394
-35.0605258804642,-35.3871002000704
-34.8657109399219,-35.3765661262112
-35.1572667830492,-35.3664208743287
-35.1004856488684,-35.3592101449373
-34.800654864579,-35.3483720381942
-34.9205933838256,-35.3348721082492
-35.0412354664199,-35.324059764713
-34.70797580999,-35.3142068967214
-35.4522427576467,-35.3015291329092
-35.1662778447243,-35.2927298096642
-34.7987838542724,-35.2857264602372
-35.1048184975876,-35.2757187301634
-35.1335666654431,-35.2646232881258
-35.211331160472,-35.2545985817745
-35.0506543655347,-35.2466626861527
-35.1157133908128,-35.2363290764089
-34.6461302892371,-35.2291939664598
-35.2273585342224,-35.2176981716535
-35.3306232316264,-35.2090273185764
-35.6180195293359,-35.2001310024261
-35.6523620596328,-35.1934058462243
-35.2791614959847,-35.1884631749498
-36.1838328392265,-35.180791640051
-36.2150989772992,-35.182208353249
-35.7492128300233,-35.1831112192967
-36.1505645823014,-35.182174506011
-34.9511770695338,-35.1797537859799
-35.124606442099,-35.1708329399881
-35.4635146465903,-35.1657823122227
-35.4050909622034,-35.1651338691966
-35.2665651496786,-35.1620659668829
-35.0140115657747,-35.1615647754848
-35.0343048357815,-35.1596302200447
-36.0576317584228,-35.1541234787732
-36.1649027653572,-35.1601519412371
-35.5091112022782,-35.1698629982079
-35.0168438201691,-35.1728720116952
-35.2975876838559,-35.1693048964707
-35.2411120676185,-35.1733476451336
-35.3793862526829,-35.1753028217306
